category,grouping,num_id,id,name,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
Photos,decoration,264,averys-poster,Avery's Poster,,250,bells,1000,bells,,,,,nh,,
Tools,misc,266,axe,Axe,FALSE,625,bells,,,,FALSE,1,flimsy-axe,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
Tools,misc,266,axe,Axe,FALSE,625,bells,,,,FALSE,3,wood,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
Tools,misc,266,axe,Axe,FALSE,625,bells,,,,FALSE,1,iron-nugget,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
Photos,decoration,267,axels-photo,Axel's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,268,axels-poster,Axel's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,272,baabaras-photo,Baabara's Photo,,10,bells,40,bells,,,,,nh,,
Furniture,decoration,273,baabaras-poster,Baabara's Poster,,250,bells,1000,bells,,,,,nh,item-baabaras-poster,https://villagerdb.com/images/items/thumb/baabaras-poster.7a62965.png
Shoes,clothes,274,babouches,Babouches,,140,bells,560,bells,,,,,nh,item-babouches,https://villagerdb.com/images/items/full/babouches.bb6a153.png
Furniture,decoration,275,baby-bear,Baby Bear,TRUE,450,bells,1800,bells,Nook's Cranny,TRUE,,,nh,item-baby-bear,https://villagerdb.com/images/items/thumb/baby-bear.3382840.png
Furniture,decoration,277,baby-chair,Baby Chair,TRUE,300,bells,1200,bells,Nook's Cranny,FALSE,,,nh,item-baby-chair,https://villagerdb.com/images/items/thumb/baby-chair.3370536.png
Dresses,clothes,278,baby-chick-costume,Baby-chick Costume,TRUE,425,bells,1700,bells,,,,,nh,item-baby-chick-costume,https://villagerdb.com/images/items/full/baby-chick-costume.a988ad8.png
Furniture,decoration,279,baby-panda,Baby Panda,TRUE,450,bells,1800,bells,Nook's Cranny,,,,nh,item-baby-panda,https://villagerdb.com/images/items/thumb/baby-panda.cbb21af.png
Dresses,clothes,280,baby-romper,Baby Romper,,480,bells,1920,bells,,,,,nh,item-baby-romper,https://villagerdb.com/images/items/full/baby-romper.9f46922.png
Hats,clothes,281,babys-hat,Baby's Hat,,140,bells,560,bells,,,,,nh,item-babys-hat,https://villagerdb.com/images/items/full/babys-hat.6af5892.png
Socks,decoration,282,back-bow-socks,Back-bow Socks,,150,bells,600,bells,,,,,nh,item-back-bow-socks,https://villagerdb.com/images/items/full/back-bow-socks.a5f0e70.png
Wallpaper,decoration,285,backyard-fence-wall,Backyard-fence Wall,FALSE,750,bells,3000,bells,,,,,nh,,
Flooring,decoration,287,backyard-lawn,Backyard Lawn,FALSE,600,bells,2400,bells,,,,,nh,,
Tops,clothes,293,baggy-shirt,Baggy Shirt,FALSE,10,bells,40,bells,,,,,nh,item-baggy-shirt,https://villagerdb.com/images/items/full/baggy-shirt.1ac886f.png
Furniture,decoration,295,bagworm-model,Bagworm Model,,1800,bells,,,,,,,nh,item-bagworm-model,https://villagerdb.com/images/items/thumb/bagworm-model.8934935.png
Bugs,critters,296,bagworm,Bagworm,FALSE,600,bells,,,Shake trees (year round),,,,nh,item-bagworm,https://villagerdb.com/images/items/thumb/bagworm.c552933.png
Dresses,clothes,297,baji-jeogori,Baji Jeogori,,630,bells,2520,bells,,,,,nh,item-baji-jeogori,https://villagerdb.com/images/items/full/baji-jeogori.d88e84f.png
Furniture,decoration,301,ball,Ball,TRUE,130,bells,520,bells,Nook's Cranny,FALSE,,,nh,item-ball,https://villagerdb.com/images/items/thumb/ball.823ae05.png
Dresses,clothes,302,ballet-outfit,Ballet Outfit,,720,bells,2880,bells,,,,,nh,item-ballet-outfit,https://villagerdb.com/images/items/full/ballet-outfit.3f832a3.png
Shoes,clothes,303,ballet-slippers,Ballet Slippers,TRUE,550,bells,2200,bells,Kicks,,,,nh,item-ballet-slippers,https://villagerdb.com/images/items/full/ballet-slippers.82c17a5.png
Hats,clothes,311,balloon-hat,Balloon Hat,,280,bells,1120,bells,,,,,nh,item-balloon-hat,https://villagerdb.com/images/items/full/balloon-hat.9e96d45.png
Dresses,clothes,319,balmacaan-coat,Balmacaan Coat,,385,bells,1540,bells,,,,,nh,item-balmacaan-coat,https://villagerdb.com/images/items/full/balmacaan-coat.7cab5b1.png
Furniture,decoration,320,bamboo-basket,Bamboo Basket,FALSE,1120,bells,4480,bells,,TRUE,7,bamboo-piece,nh,item-bamboo-basket,https://villagerdb.com/images/items/thumb/bamboo-basket.e1061d2.png
Furniture,decoration,321,bamboo-bench,Bamboo Bench,,1280,bells,5120,bells,,TRUE,8,bamboo-piece,nh,item-bamboo-bench,https://villagerdb.com/images/items/thumb/bamboo-bench.6b87011.png
Furniture,decoration,322,bamboo-candleholder,Bamboo Candleholder,,880,bells,3520,bells,,TRUE,3,bamboo-piece,nh,item-bamboo-candleholder,https://villagerdb.com/images/items/thumb/bamboo-candleholder.ed995c5.png
Furniture,decoration,322,bamboo-candleholder,Bamboo Candleholder,,880,bells,3520,bells,,TRUE,2,clay,nh,item-bamboo-candleholder,https://villagerdb.com/images/items/thumb/bamboo-candleholder.ed995c5.png
Furniture,decoration,323,bamboo-doll,Bamboo Doll,FALSE,2400,bells,,,,FALSE,6,young-spring-bamboo,nh,item-bamboo-doll,https://villagerdb.com/images/items/thumb/bamboo-doll.c683894.png
Furniture,decoration,324,bamboo-drum,Bamboo Drum,,720,bells,2880,bells,,,,,nh,item-bamboo-drum,https://villagerdb.com/images/items/thumb/bamboo-drum.40d0222.png
Furniture,decoration,326,bamboo-floor-lamp,Bamboo Floor Lamp,,1280,bells,5120,bells,,,,,nh,item-bamboo-floor-lamp,https://villagerdb.com/images/items/thumb/bamboo-floor-lamp.a7a4711.png
Flooring,decoration,327,bamboo-flooring,Bamboo Flooring,FALSE,2400,bells,9600,bells,,FALSE,15,bamboo-piece,nh,,
Wallpaper,decoration,329,bamboo-grove-wall,Bamboo-grove Wall,FALSE,4300,bells,,,,FALSE,7,young-spring-bamboo,nh,,
Wallpaper,decoration,329,bamboo-grove-wall,Bamboo-grove Wall,FALSE,4300,bells,,,,FALSE,3,bamboo-shoot,nh,,
Hats,clothes,330,bamboo-hat,Bamboo Hat,,200,bells,800,bells,,,,,nh,item-bamboo-hat,https://villagerdb.com/images/items/full/bamboo-hat.1cbb7d3.png
Furniture,decoration,331,bamboo-lattice-fence,Bamboo Lattice Fence,FALSE,96,bells,,,,FALSE,6,bamboo-piece,nh,item-bamboo-lattice-fence,https://villagerdb.com/images/items/thumb/bamboo-lattice-fence.ce10a2e.png
Furniture,decoration,332,bamboo-lunch-box,Bamboo Lunch Box,,640,bells,2560,bells,,,,,nh,item-bamboo-lunch-box,https://villagerdb.com/images/items/thumb/bamboo-lunch-box.fb25db0.png
Furniture,decoration,333,bamboo-noodle-slide,Bamboo Noodle Slide,FALSE,3160,bells,,,,FALSE,7,young-spring-bamboo,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
Furniture,decoration,333,bamboo-noodle-slide,Bamboo Noodle Slide,FALSE,3160,bells,,,,FALSE,3,wood,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
Furniture,decoration,334,bamboo-partition,Bamboo Partition,FALSE,2020,bells,,,,TRUE,7,bamboo-piece,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
Furniture,decoration,334,bamboo-partition,Bamboo Partition,FALSE,2020,bells,,,,TRUE,6,stone,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
Usables,misc,335,bamboo-piece,Bamboo Piece,FALSE,80,bells,,,Hitting bamboo with an axe,,,,nh,item-bamboo-piece,https://villagerdb.com/images/items/thumb/bamboo-piece.cdf3531.png
Wallpaper,decoration,336,bamboo-screen-wall,Bamboo-screen Wall,,442,bells,1770,bells,,,,,nh,,
Furniture,decoration,337,bamboo-shelf,Bamboo Shelf,,2400,bells,9600,bells,,,,,nh,item-bamboo-shelf,https://villagerdb.com/images/items/thumb/bamboo-shelf.e7f1b64.png
Furniture,decoration,338,bamboo-shoot-lamp,Bamboo-shoot Lamp,FALSE,4900,bells,19600,bells,,FALSE,4,young-spring-bamboo,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
Furniture,decoration,338,bamboo-shoot-lamp,Bamboo-shoot Lamp,FALSE,4900,bells,19600,bells,,FALSE,5,bamboo-shoot,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
Furniture,decoration,338,bamboo-shoot-lamp,Bamboo-shoot Lamp,FALSE,4900,bells,19600,bells,,FALSE,4,clay,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
Usables,misc,339,bamboo-shoot,Bamboo Shoot,,250,bells,,,,,,,nh,item-bamboo-shoot,https://villagerdb.com/images/items/thumb/bamboo-shoot.f6bb552.jpg
Furniture,decoration,340,bamboo-speaker,Bamboo Speaker,,1230,bells,4920,bells,,,,,nh,item-bamboo-speaker,https://villagerdb.com/images/items/thumb/bamboo-speaker.fe294c7.png
Furniture,decoration,341,bamboo-sphere,Bamboo Sphere,,480,bells,1920,bells,,,3,bamboo-piece,nh,item-bamboo-sphere,https://villagerdb.com/images/items/thumb/bamboo-sphere.e88e826.png
Furniture,decoration,342,bamboo-stool,Bamboo Stool,,800,bells,3200,bells,,,,,nh,item-bamboo-stool,https://villagerdb.com/images/items/thumb/bamboo-stool.01ada22.png
Furniture,decoration,343,bamboo-stopblock,Bamboo Stopblock,FALSE,480,bells,1920,bells,,TRUE,3,bamboo-piece,nh,item-bamboo-stopblock,https://villagerdb.com/images/items/thumb/bamboo-stopblock.5af1fae.png
Furniture,decoration,344,bamboo-wall-decoration,Bamboo Wall Decoration,FALSE,160,bells,,,,TRUE,1,bamboo-piece,nh,item-bamboo-wall-decoration,https://villagerdb.com/images/items/thumb/bamboo-wall-decoration.2ede8a7.png
Wallpaper,decoration,345,bamboo-wall,Bamboo Wall,,2400,bells,9600,bells,,,,,nh,,
Tools,misc,346,bamboo-wand,Bamboo Wand,FALSE,3900,bells,,,,FALSE,6,young-spring-bamboo,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
Tools,misc,346,bamboo-wand,Bamboo Wand,FALSE,3900,bells,,,,FALSE,3,star-fragment,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
Photos,decoration,347,bams-photo,Bam's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,348,bams-poster,Bam's Poster,,250,bells,1000,bells,,,,,nh,,
Accessories,clothes,352,bandage,Bandage,TRUE,35,bells,140,bells,Able Sisters,,,,nh,item-bandage,https://villagerdb.com/images/items/full/bandage.e04cec2.png
Bugs,critters,354,banded-dragonfly,Banded Dragonfly,FALSE,4500,bells,18000,bells,,,,,nh,item-banded-dragonfly,https://villagerdb.com/images/items/thumb/banded-dragonfly.e229f1e.png
Photos,decoration,355,bangles-photo,Bangle's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,356,bangles-poster,Bangle's Poster,,250,bells,1000,bells,,,,,nh,,
Wallpaper,decoration,357,bank-vault-wall,Bank-vault Wall,,750,bells,3000,bells,,,,,nh,,
Furniture,decoration,360,barbecue,Barbecue,TRUE,625,bells,2500,bells,Nook's Cranny,,,,nh,item-barbecue,https://villagerdb.com/images/items/thumb/barbecue.ca98d5d.png
Furniture,decoration,361,barbed-wire-fence,Barbed-wire Fence,FALSE,198,bells,,,,FALSE,4,hardwood,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
Furniture,decoration,361,barbed-wire-fence,Barbed-wire Fence,FALSE,198,bells,,,,FALSE,2,iron-nugget,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
Furniture,decoration,363,barbell,Barbell,,7500,bells,30000,bells,,,,,nh,item-barbell,https://villagerdb.com/images/items/thumb/barbell.926df76.png
Photos,decoration,367,barolds-photo,Barold's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,368,barolds-poster,Barold's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,369,barred-knifejaw-model,Barred Knifejaw Model,,15000,bells,,,,,,,nh,item-barred-knifejaw-model,https://villagerdb.com/images/items/thumb/barred-knifejaw-model.b967484.png
Fish,critters,370,barred-knifejaw,Barred Knifejaw,FALSE,5000,bells,,,"North: Medium Shadows at Sea, Mar-Nov (All day)",,,,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
Fish,critters,370,barred-knifejaw,Barred Knifejaw,FALSE,5000,bells,,,"South: Medium Shadows at Sea, Sep-May (All day)",,,,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
Furniture,decoration,372,barrel,Barrel,FALSE,2100,bells,,,,FALSE,5,wood,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
Furniture,decoration,372,barrel,Barrel,FALSE,2100,bells,,,,FALSE,2,iron-nugget,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
Furniture,decoration,373,barreleye-model,Barreleye Model,,45000,bells,,,,,,,nh,item-barreleye-model,https://villagerdb.com/images/items/thumb/barreleye-model.79db110.png
Fish,critters,374,barreleye,Barreleye,FALSE,15000,bells,,,"North: Small Shadows at Sea, All Year (9pm-4am)",,,,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
Fish,critters,374,barreleye,Barreleye,FALSE,15000,bells,,,"South: Small Shadows at Sea, All Year (9pm-4am)",,,,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
Hats,clothes,375,barrette,Barrette,,122,bells,490,bells,,,,,nh,item-barrette,https://villagerdb.com/images/items/full/barrette.8eda61a.png
Hats,clothes,376,baseball-cap,Baseball Cap,,210,bells,840,bells,,,,,nh,item-baseball-cap,https://villagerdb.com/images/items/full/baseball-cap.7cf77c5.png
Tops,clothes,379,baseball-shirt,Baseball Shirt,TRUE,280,bells,1120,bells,,,,,nh,item-baseball-shirt,https://villagerdb.com/images/items/full/baseball-shirt.2a0d060.png
Dresses,clothes,380,baseball-uniform,Baseball Uniform,,440,bells,1760,bells,,,,,nh,item-baseball-uniform,https://villagerdb.com/images/items/full/baseball-uniform.afe8be7.png
Flooring,decoration,382,basement-flooring,Basement Flooring,,1500,bells,6000,bells,,,10,stone,nh,,
Furniture,decoration,386,basic-teachers-desk,Basic Teacher's Desk,TRUE,500,bells,2000,bells,,,,,nh,item-basic-teachers-desk,https://villagerdb.com/images/items/thumb/basic-teachers-desk.e289026.png
Wallpaper,decoration,388,basic-wall,Basic Wall,,150,bells,600,bells,,,,,nh,,
Accessories,clothes,390,basket-pack,Basket Pack,FALSE,2400,bells,,,,FALSE,6,young-spring-bamboo,nh,item-basket-pack,https://villagerdb.com/images/items/full/basket-pack.298bf08.png
Furniture,decoration,391,basketball-hoop,Basketball Hoop,TRUE,2750,bells,11000,bells,,,,,nh,item-basketball-hoop,https://villagerdb.com/images/items/thumb/basketball-hoop.d34d054.png
Shoes,clothes,392,basketball-shoes,Basketball Shoes,TRUE,375,bells,1500,bells,,,,,nh,item-basketball-shoes,https://villagerdb.com/images/items/full/basketball-shoes.0a8604e.png
Bottoms,clothes,393,basketball-shorts,Basketball Shorts,TRUE,245,bells,980,bells,Able Sisters,,,,nh,item-basketball-shorts,https://villagerdb.com/images/items/full/basketball-shorts.c77f4ce.png
Tops,clothes,394,basketball-tank,Basketball Tank,TRUE,280,bells,1120,bells,,,,,nh,item-basketball-tank,https://villagerdb.com/images/items/full/basketball-tank.4922b00.png
Umbrellas,clothes,396,bat-umbrella,Bat Umbrella,,210,bells,840,bells,,,,,nh,item-bat-umbrella,https://villagerdb.com/images/items/full/bat-umbrella.627d1c8.png
Dresses,clothes,400,bath-towel-wrap,Bath-towel Wrap,TRUE,157,bells,630,bells,,,,,nh,item-bath-towel-wrap,https://villagerdb.com/images/items/full/bath-towel-wrap.bf63226.png
Dresses,clothes,402,bathrobe,Bathrobe,TRUE,180,bells,720,bells,,,,,nh,item-bathrobe,https://villagerdb.com/images/items/full/bathrobe.9d68698.png
Furniture,decoration,404,bathroom-sink,Bathroom Sink,TRUE,825,bells,3300,bells,Nook's Cranny,,,,nh,item-bathroom-sink,https://villagerdb.com/images/items/thumb/bathroom-sink.1bed7fe.png
Furniture,decoration,406,bathroom-towel-rack,Bathroom Towel Rack,TRUE,350,bells,1400,bells,,,,,nh,item-bathroom-towel-rack,https://villagerdb.com/images/items/thumb/bathroom-towel-rack.cfb71b8.png
Hats,clothes,409,batters-helmet,Batter's Helmet,,260,bells,1040,bells,,,,,nh,item-batters-helmet,https://villagerdb.com/images/items/full/batters-helmet.98c43f1.png
Furniture,decoration,412,beach-ball,Beach Ball,TRUE,107,bells,430,bells,,,,,nh,item-beach-ball,https://villagerdb.com/images/items/thumb/beach-ball.bb4a5a7.png
Furniture,decoration,413,beach-chair,Beach Chair,TRUE,230,bells,920,bells,Nook's Cranny,,,,nh,item-beach-chair,https://villagerdb.com/images/items/thumb/beach-chair.3994384.png
Furniture,decoration,415,beach-towel,Beach Towel,TRUE,95,bells,380,bells,,,,,nh,item-beach-towel,https://villagerdb.com/images/items/thumb/beach-towel.ba28245.png
Umbrellas,clothes,416,beach-umbrella,Beach Umbrella,,192,bells,770,bells,,,,,nh,item-beach-umbrella,https://villagerdb.com/images/items/full/beach-umbrella.8f27e60.png
Wallpaper,decoration,418,beaded-curtain-wall,Beaded-curtain Wall,,430,bells,1720,bells,,,,,nh,,
Shoes,clothes,419,beaded-sandals,Beaded Sandals,TRUE,450,bells,1800,bells,,,,,nh,item-beaded-sandals,https://villagerdb.com/images/items/full/beaded-sandals.c0e07ee.png
Accessories,clothes,422,beak,Beak,,122,bells,490,bells,,,,,nh,item-beak,https://villagerdb.com/images/items/full/beak.62d6e0d.png
Hats,clothes,424,bear-cap,Bear Cap,TRUE,280,bells,1120,bells,Able Sisters,,,,nh,item-bear-cap,https://villagerdb.com/images/items/full/bear-cap.4625f19.png
Dresses,clothes,426,bear-costume,Bear Costume,,425,bells,1700,bells,,,,,nh,item-bear-costume,https://villagerdb.com/images/items/full/bear-costume.bc8ba9a.png
Tops,clothes,429,bear-tee,Bear Tee,,200,bells,800,bells,,,,,nh,item-bear-tee,https://villagerdb.com/images/items/full/bear-tee.25dadc3.png
Umbrellas,clothes,430,bear-umbrella,Bear Umbrella,,392,bells,1570,bells,,,,,nh,item-bear-umbrella,https://villagerdb.com/images/items/full/bear-umbrella.28081fd.png
Photos,decoration,431,beardos-photo,Beardo's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,432,beardos-poster,Beardo's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,433,beas-photo,Bea's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,434,beas-poster,Bea's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,438,beaus-photo,Beau's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,439,beaus-poster,Beau's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,442,beckys-photo,Becky's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,443,beckys-poster,Becky's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,446,beekeepers-hive,Beekeeper's Hive,FALSE,2400,bells,,,,TRUE,3,wasp-nest,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
Furniture,decoration,446,beekeepers-hive,Beekeeper's Hive,FALSE,2400,bells,,,,TRUE,5,wood,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
Wallpaper,decoration,448,beige-art-deco-wall,Beige Art-deco Wall,TRUE,695,bells,2780,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,449,beige-blossoming-wall,Beige Blossoming Wall,TRUE,440,bells,1760,bells,Nook's Cranny,,,,nh,,
Flooring,decoration,450,beige-desert-tile-flooring,Beige Desert-tile Flooring,TRUE,525,bells,2100,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,451,beige-desert-tile-wall,Beige Desert-tile Wall,TRUE,610,bells,2440,bells,Nook's Cranny,,,,nh,,
Dresses,clothes,456,bekasab-robe,Bekasab Robe,,630,bells,2520,bells,,,,,nh,item-bekasab-robe,https://villagerdb.com/images/items/full/bekasab-robe.e5eb0a9.png
Bottoms,clothes,457,bell-bottoms,Bell-bottoms,,330,bells,1320,bells,,,,,nh,item-bell-bottoms,https://villagerdb.com/images/items/full/bell-bottoms.3f60a64.png
Furniture,decoration,458,bell-cricket-model,Bell Cricket Model,,1290,bells,,,,,,,nh,item-bell-cricket-model,https://villagerdb.com/images/items/thumb/bell-cricket-model.e451e61.png
Bugs,critters,459,bell-cricket,Bell Cricket,FALSE,430,bells,1720,bells,,,,,nh,item-bell-cricket,https://villagerdb.com/images/items/thumb/bell-cricket.a280887.png
